google_index,page_rank,web_traffic,nb_hyperlinks,length_url,status
0,5,189868,76,23,0
0,2,334510,300,17,0
1,5,0,14,42,1
1,0,0,0,72,1
1,4,0,0,33,1
1,3,0,1,41,1
1,0,0,0,25,1
1,0,0,20,105,1
1,2,0,87,47,1
1,1,0,1,110,1
1,5,0,14,33,1
1,5,10654,117,60,0
1,0,4299359,0,26,1
0,0,0,38,23,1
1,0,0,0,27,1
0,9,91,166,43,0
1,2,0,0,88,1
0,4,332800,32,46,0
0,4,3245904,175,27,0
0,4,811407,0,35,0
1,3,1137979,63,40,1
0,3,2336,629,41,0
0,5,13480,145,71,0
1,0,0,0,145,1
1,0,5039553,19,126,1
0,4,1181420,30,31,0
0,4,31388,59,27,0
1,0,0,0,106,1
1,0,0,7,45,1
1,0,0,18,39,1
1,2,0,1,55,1
0,3,255151,125,40,0
0,5,155617,145,46,0
0,3,985551,127,24,0
1,0,0,0,32,1
0,4,116234,125,26,0
1,2,4641,1,73,1
0,4,726703,0,27,0
0,4,303318,104,54,0
0,5,109101,86,48,0
0,4,40203,84,25,0
1,0,0,0,74,1
0,5,76908,1,53,0
1,5,0,14,35,1
0,5,0,20,28,1
1,0,0,4,68,1
1,0,0,0,39,1
1,7,632751,0,48,1
1,0,0,0,92,1
0,8,944,237,96,0
1,0,9795924,33,66,1
0,1,0,0,27,1
0,4,347090,171,25,0
0,1,0,1,35,1
1,3,784159,7,162,1
1,2,0,58,52,1
0,5,20773,295,44,0
1,2,0,59,62,1
1,0,0,53,74,1
0,5,4087,211,65,0
1,5,715511,4,75,0
0,5,192737,166,129,0
0,10,63,25,29,0
1,2,0,4,68,1
1,0,5008870,73,80,1
0,7,1315,156,82,0
1,2,0,9,85,1
0,4,263599,101,24,0
1,0,0,4,106,1
1,0,0,33,101,1
0,4,1490065,108,25,0
1,4,2299843,0,43,1
0,3,1191539,137,27,0
1,0,0,19,37,1
0,4,227305,30,28,0
1,0,0,46,83,1
0,7,12,149,54,0
0,4,179929,87,26,0
1,2,0,14,80,0
0,5,7022,139,62,0
1,7,1001,0,119,0
0,5,54048,335,65,0
1,0,0,10,153,1
1,0,5697976,51,124,1
1,6,600,255,56,0
1,5,0,16,41,1
0,4,10459499,59,23,0
1,4,23368,24,52,1
1,0,0,0,25,1
1,1,10213721,45,26,1
0,3,4899762,101,28,0
1,2,4429323,15,67,1
1,3,4365,8,33,1
0,5,4087,211,63,0
0,6,21428,0,46,0
1,0,0,4,58,1
0,3,5116671,65,31,0
1,1,9421973,85,68,1
1,5,3883,122,92,0
1,7,340,170,45,0
1,3,309153,6,37,1
1,5,7198651,4,71,1
0,5,10098991,16,31,0
0,10,1,19,43,1
1,6,11493,57,23,1
0,4,9169065,31,35,0
0,6,181,213,48,0
1,2,0,166,29,1
0,5,26630,233,24,0
1,0,5697976,51,76,1
0,7,121,289,54,0
0,5,14411,268,35,0
0,3,156067,163,28,0
0,4,11085,611,22,0
0,6,0,148,28,0
0,1,0,119,36,0
1,5,0,14,35,1
1,5,0,12,71,1
1,8,0,0,29,1
0,3,3482258,112,31,0
1,2,0,23,373,1
0,4,179070,439,37,0
0,4,1853177,0,84,0
0,6,1750280,58,26,0
1,0,5697976,51,128,1
0,7,12,427,41,0
1,0,0,1,80,1
0,2,3186945,174,19,0
0,4,311774,68,79,0
1,3,1578580,70,32,0
1,2,5961020,1,21,0
1,1,0,32,52,1
1,0,0,1,98,1
1,7,289,17,73,0
1,2,0,22,65,1
1,5,1303460,124,50,0
1,6,606,264,57,0
1,0,0,0,77,1
1,0,0,33,101,1
1,0,0,11,162,1
1,0,0,3,52,1
0,4,257184,84,22,0
0,5,505901,49,91,0
0,2,355294,36,20,0
0,3,322560,9,55,1
1,0,0,33,101,1
1,2,0,1,68,1
0,10,2,52,43,0
0,1,0,377,24,0
0,5,1743645,13,44,0
0,3,2007975,53,23,0
0,8,2386367,207,37,0
0,4,412706,227,24,0
1,0,5707171,51,125,1
1,0,0,19,164,1
1,4,38097,883,83,0
1,5,0,14,34,1
0,8,0,56,41,0
0,0,0,0,45,1
1,5,0,14,32,1
1,0,0,1,77,1
0,8,0,120,87,0
1,5,0,14,33,1
0,4,2199484,39,42,0
1,5,0,39,95,1
0,3,1394111,212,22,0
1,2,0,455,74,0
0,6,1429,87,30,0
1,0,0,10,54,1
1,7,812,145,97,0
1,5,0,15,34,1
0,6,724,59,58,0
1,3,4365,8,33,1
0,0,0,36,30,0
0,4,210462,154,58,0
1,3,2272,75,58,0
0,2,32190,131,25,0
1,1,0,32,160,1
1,2,196674,190,39,0
1,5,2895,96,91,0
1,0,5707171,51,123,1
1,0,0,0,31,1
1,2,0,1,62,1
0,3,0,48,22,0
1,0,0,12,67,1
1,0,0,503,118,1
1,8,385,0,83,0
0,6,1652,55,41,0
0,5,6171,118,55,0
1,7,609,142,62,0
0,5,23773,11,19,0
0,1,0,12,20,0
1,8,23,177,54,0
1,6,0,6,45,1
0,5,219997,116,17,0
0,0,0,11,29,1
1,0,0,16,49,1
0,9,3536,14,21,1
1,6,22211,9,42,1
1,0,0,37,35,1
0,4,0,26,140,1
0,3,22884,127,32,1
1,1,0,24,28,1
1,0,5707171,51,76,1
1,5,0,21,51,1
1,2,0,4,50,1
0,6,689,219,40,0
0,2,69514,14,15,0
0,5,10724,132,66,0
1,2,37229,0,100,1
1,5,62972,269,32,0
0,1,2368887,18,97,0
1,1,9421973,104,67,1
1,8,114,346,45,0
1,0,0,5,226,1
1,0,0,66,57,1
0,6,6798,48,73,0
1,5,0,21,62,1
0,5,36113,202,23,0
1,3,72947,0,55,1
0,5,317,311,42,0
1,1,0,12,21,1
1,5,0,19,149,1
0,5,0,44,30,0
1,2,0,30,77,1
0,10,8,111,34,0
0,7,12,200,46,0
1,2,0,12,47,1
1,2,0,7,202,1
1,3,2251515,0,65,1
0,5,6377,137,99,0
1,1,1038201,96,47,1
1,0,0,9,57,1
1,2,0,22,98,1
1,0,0,200,22,1
0,4,89130,324,93,0
1,0,0,0,58,1
1,10,1,1,55,1
1,2,0,0,73,1
0,8,0,124,94,0
1,1,0,4,155,1
1,2,2979260,84,202,1
0,5,3741,243,49,0
0,10,72,13,43,0
0,3,4852003,10,26,0
0,4,218434,74,32,0
0,5,1139933,45,79,0
0,6,690,120,41,0
0,2,0,27,28,0
1,2,0,30,81,1
1,0,8794781,53,67,1
1,2,0,42,118,1
0,7,12,600,57,0
1,0,0,15,23,1
0,2,0,0,124,0
1,0,63985,8,25,1
1,0,0,0,38,1
0,5,39203,61,43,0
1,4,0,15,35,1
0,2,0,18,38,0
1,0,0,30,28,1
0,6,183,253,53,0
1,2,0,1,34,1
1,1,0,23,169,1
0,9,24,0,102,1
1,2,7115751,0,65,1
0,1,0,161,31,0
1,8,81,130,71,0
1,3,0,10,49,1
0,3,2091878,72,29,0
1,0,0,74,40,1
1,2,0,0,52,1
1,3,0,6,97,1
0,5,3990,213,99,0
1,6,7857,0,70,0
1,2,1561104,6,29,1
0,3,0,31,35,1
1,1,0,9,58,1
0,5,2202,76,65,0
1,5,0,14,44,1
0,2,428989,0,20,0
1,3,2264501,14,81,1
0,7,12,115,37,0
0,3,684852,938,77,0
0,5,25822,63,74,0
1,5,5528499,22,73,1
1,1,943419,12,25,1
1,3,2320,100,45,0
1,5,0,14,29,1
0,5,3819,92,51,0
0,1,239539,32,28,1
1,1,0,12,43,1
1,0,0,48,62,1
1,0,0,73,38,1
0,5,4967,482,68,0
0,1,1245486,939,26,0
1,1,0,23,32,1
0,0,0,108,32,0
0,5,2723,0,93,0
1,0,0,0,31,1
1,0,0,12,27,1
1,0,0,57,91,1
1,5,0,14,34,1
0,5,316,155,38,0
1,2,1510715,43,91,1
1,0,9894188,0,34,1
1,0,0,98,39,1
0,3,180784,335,34,0
0,7,0,39,23,0
0,2,7223668,50,20,0
1,0,0,0,37,1
1,0,0,4,54,1
0,3,3137054,46,35,0
0,4,110473,31,42,0
0,4,2203390,111,46,0
0,6,8134,384,34,0
0,4,1084759,49,88,0
1,3,0,0,87,0
0,0,0,8,56,1
0,4,7574859,38,29,0
1,3,18263,1,40,1
0,5,4191233,119,26,0
0,10,1,30,45,1
0,5,2709,67,70,0
1,6,154327,52,76,0
1,0,2779826,103,30,1
1,2,0,30,77,1
1,0,5828815,4,128,1
1,0,0,0,61,1
0,5,29784,22,83,0
1,4,0,26,102,1
1,0,0,50,200,1
0,5,3491656,159,33,0
0,3,0,101,24,0
1,10,8,55,39,0
0,6,13756,179,73,0
0,1,0,60,32,0
1,0,5707171,51,76,1
1,6,38929,382,119,0
1,0,5707171,51,127,1
1,0,0,0,53,1
1,0,0,63,43,1
0,2,1529081,57,47,0
1,4,128623,11,148,1
0,3,115241,21,24,0
0,8,0,31,30,0
0,3,7449250,61,29,0
0,6,2419,8,87,0
1,2,1333,282,144,1
0,5,2243,87,54,0
1,5,20083,1,18,1
0,5,10724,112,58,0
0,4,530145,63,30,0
1,3,0,6,105,1
0,6,6032,0,147,1
0,3,2336,161,45,0
1,0,0,45,19,1
1,0,0,85,31,1
1,0,5828815,4,69,1
0,4,276207,44,44,0
1,7,1006,50,124,0
0,5,0,47,31,0
1,0,0,59,100,1
0,3,0,30,41,0
0,2,5241816,85,30,0
1,5,0,22,58,1
0,4,0,51,58,0
0,2,494317,59,28,0
1,0,1961063,37,126,1
1,0,5697976,51,115,1
1,0,0,88,107,1
1,7,12,489,44,0
0,4,9868,124,63,0
1,0,0,0,36,1
1,5,44417,52,51,0
0,5,32,9,132,1
1,0,0,38,89,1
0,7,1310,97,63,0
0,0,6050809,441,21,0
1,1,0,0,46,1
0,4,559318,22,26,1
0,5,93350,197,51,0
0,1,903479,0,21,0
0,4,25176,153,49,0
0,0,6322841,36,37,1
1,0,0,139,49,1
1,5,899,116,43,1
1,4,3100263,0,254,1
1,0,0,99,58,1
1,0,0,41,38,1
1,2,709661,333,45,0
0,4,241138,1361,48,0
1,4,0,19,144,1
1,0,0,59,100,1
0,7,12,533,49,0
1,0,0,25,109,1
1,3,4166420,24,44,1
1,2,4669,45,40,1
1,3,2320,164,43,0
0,3,477855,297,33,0
1,5,0,83,43,1
1,0,2201073,0,25,1
1,0,0,24,38,1
1,2,0,10,31,1
1,0,2745991,0,33,1
1,1,0,0,36,1
0,6,621,88,29,0
0,1,2030898,118,91,0
0,6,6711,32,54,0
0,3,628506,90,28,0
0,5,6496,13,26,0
0,6,660,322,50,0
1,2,8152853,1,41,1
1,2,4639,19,43,1
0,5,78856,76,43,0
0,5,379,125,58,0
1,0,0,4,406,1
1,5,2873,94,61,0
1,0,0,10,27,1
0,2,0,137,31,0
1,2,326702,3,89,1
1,0,0,12,59,1
1,7,0,15,45,1
1,2,0,0,33,1
1,2,7232787,7,41,1
1,4,0,11,294,1
0,0,0,0,34,1
0,7,13,146,32,0
0,4,137827,98,24,0
1,0,0,50,46,1
0,4,548264,295,22,0
1,2,8865136,41,264,1
0,2,2639880,60,20,0
1,0,0,0,31,1
0,5,34738,71,62,0
1,4,93600,60,58,0
1,8,73,85,69,0
0,4,310424,19,159,1
0,5,27711,178,51,0
0,5,219006,6,41,0
1,0,10469481,0,81,1
0,1,0,13,18,0
1,4,32633,192,103,0
1,0,0,19,89,1
1,0,10288277,12,54,1
0,5,14374,166,39,0
1,0,5697976,51,118,1
1,0,0,30,86,1
0,2,8156339,2,39,0
0,5,1492,151,42,0
0,0,10745722,0,18,0
0,10,2,52,43,0
0,6,181,227,50,0
0,0,0,14,24,1
0,2,0,43,24,0
1,3,5918826,0,17,1
0,0,2400373,42,45,1
0,2,1719769,84,34,0
1,2,8848199,0,33,0
1,0,0,0,41,1
0,8,0,26,35,0
0,4,3232633,20,38,0
1,6,348,50,50,0
0,3,5471468,16,49,0
1,0,0,4,35,1
0,8,702523,66,38,0
0,4,117625,0,50,0
0,8,1103,53,75,0
0,5,11021,62,54,0
1,3,2336,167,45,0
0,1,426788,18,21,1
1,3,17964,1,268,1
0,3,3257689,90,25,0
1,5,0,14,31,1
1,0,0,22,202,1
1,5,0,14,33,1
0,2,200600,22,26,0
0,7,148,163,67,0
1,3,0,12,77,1
0,4,486123,293,27,0
1,5,40917,0,65,0
0,4,265564,124,34,0
1,0,10517682,6,35,1
0,1,507771,41,42,1
0,5,3951236,145,34,0
0,3,711870,90,56,0
1,0,5816617,4,120,1
1,6,19748,29,18,1
1,10,1,10,84,1
1,0,0,13,40,1
1,6,22211,8,37,1
0,2,0,113,28,0
1,0,0,8,41,1
1,0,0,7,57,1
1,0,7778505,3,39,1
0,5,5474,39,59,0
0,10,1,1,59,1
0,3,3126876,36,53,0
0,5,32,9,132,1
1,3,312295,7,38,1
0,8,1380,268,31,0
1,6,14323,48,56,0
1,0,5816617,4,119,1
1,0,0,13,35,1
0,6,1110,42,57,0
0,2,3114343,98,27,0
0,2,472704,34,30,0
1,5,0,21,65,1
0,0,0,4,31,1
0,4,216550,65,34,0
1,5,365546,0,75,0
1,8,50,52,62,0
1,4,774723,62,56,0
1,10,1,30,99,1
1,5,0,21,40,1
1,5,25271,105,79,0
0,7,12,399,77,0
0,4,744234,122,22,0
1,6,6293,0,84,0
1,5,0,14,36,1
1,4,17173,196,43,0
1,0,5697976,51,117,1
0,6,689,93,84,0
1,1,0,0,47,1
1,0,0,10,52,1
0,0,0,0,33,1
0,0,0,192,63,1
0,5,48247,191,22,0
0,5,156997,107,31,0
0,4,143585,175,28,0
0,5,67332,20,23,0
1,0,0,1,63,1
1,2,0,0,35,1
0,6,16979,78,36,0
0,4,5550906,0,56,0
1,5,0,14,33,1
0,4,596328,13,30,0
0,3,400156,124,37,0
1,0,0,26,163,1
1,0,0,17,177,1
1,2,0,147,84,0
0,3,0,44,35,0
1,3,18105,1,40,1
0,7,2417,167,42,0
0,7,13,378,43,0
0,1,4459552,19,77,0
1,0,0,0,33,1
0,5,10724,145,60,0
0,7,7988,120,55,0
0,5,55983,40,49,0
0,3,9113295,16,31,0
1,2,0,0,57,1
0,5,46943,208,83,0
0,0,0,31,34,1
1,0,0,0,42,1
1,2,0,3,61,1
0,5,32,9,132,1
1,0,0,12,94,1
1,8,114,5,80,0
0,3,0,8,38,0
0,2,5580350,88,33,0
1,0,0,7,51,1
1,4,1264915,0,45,1
0,3,790268,1,73,1
1,0,0,122,31,1
1,2,10146468,0,57,1
1,6,2048,248,50,0
0,10,63,25,28,0
1,2,0,22,93,1
0,1,0,145,27,0
0,2,4299575,144,22,0
0,2,488874,1247,22,0
1,3,10684284,31,55,0
1,2,4669,14,45,1
0,9,24,1,110,1
1,2,0,14,47,1
0,2,2046137,22,23,1
1,5,0,8,49,1
1,0,0,1,29,1
1,1,0,31,25,1
0,7,12,358,54,0
0,3,288102,38,22,0
0,0,0,0,29,1
0,3,0,49,24,0
0,5,47804,311,31,0
0,4,2253715,60,62,0
1,0,0,0,30,1
0,4,313591,32,47,0
1,0,0,4,94,1
1,0,5707171,51,127,1
1,0,0,23,43,1
0,6,54115,36,29,1
0,5,165768,93,30,0
0,2,2046137,22,23,1
0,5,2873,94,65,0
1,0,5816617,4,126,1
0,5,4775526,40,27,0
1,2,242217,2,51,0
0,6,64643,1,47,0
1,2,0,26,57,1
1,5,0,21,45,1
0,5,147,128,36,0
0,2,0,10,32,1
1,0,0,0,36,1
1,3,82496,64,66,0
0,2,0,217,27,0
0,10,1,1,238,1
0,4,607470,256,18,0
0,0,1203857,451,25,0
0,2,942955,66,59,0
1,2,0,4,94,1
1,0,0,9,42,1
0,10,1,146,44,0
0,10,2,52,43,0
1,0,0,21,68,1
1,0,0,0,26,1
1,0,0,58,74,1
0,7,12,265,45,0
0,0,0,6,19,1
1,0,5707171,51,69,1
1,7,632751,0,47,1
1,0,0,13,51,1
1,0,0,108,38,1
0,5,25936,0,59,0
1,2,4639,33,40,1
1,2,761464,3,38,1
1,5,0,22,58,1
0,0,0,121,27,0
0,5,14284,291,49,0
1,2,590567,0,50,1
0,5,130992,134,28,0
1,5,0,14,31,1
1,3,0,15,34,0
1,0,5697976,51,131,1
1,2,4558,84,74,1
1,2,4639,33,48,1
0,0,0,33,68,1
0,4,1009883,28,36,0
0,2,668078,183,28,0
1,6,469408,37,21,1
1,1,2151511,0,39,1
0,2,0,24,31,0
1,5,0,14,33,1
0,5,0,49,50,1
0,4,369766,50,57,0
0,1,1290341,107,18,0
0,2,457413,11,35,1
1,0,0,24,86,1
0,1,0,261,26,0
1,0,5707171,51,126,1
1,0,5707171,51,124,1
0,10,2,52,43,0
1,3,2358,67,44,0
0,4,251093,58,38,0
0,0,0,99,22,0
1,1,0,62,23,1
0,3,1253797,23,36,0
1,0,5597380,0,25,1
0,8,0,27,33,0
0,4,828187,149,31,0
1,4,30,12,556,0
1,0,0,6,88,1
0,4,152679,51,51,0
0,3,417663,13,26,0
0,0,0,5,45,1
1,0,0,8,33,1
1,5,0,21,46,1
1,0,0,0,52,1
0,1,2122361,312,20,0
1,3,200403,38,45,1
0,4,128597,229,22,0
0,8,136,227,82,0
0,3,524317,42,23,0
0,5,1468946,49,26,0
0,5,84082,0,29,0
1,0,0,0,31,1
0,0,0,239,47,1
1,3,0,6,105,1
0,4,165714,75,27,0
0,4,287481,90,21,0
0,7,433,805,47,0
1,0,0,28,45,1
1,2,0,15,74,1
0,7,5471,137,44,0
0,5,4524,150,93,0
0,4,0,24,38,0
1,5,53595,112,44,0
0,10,1,1,104,1
1,0,0,0,45,1
0,5,670713,33,32,0
1,2,648670,0,34,1
1,2,490968,103,42,1
0,8,0,449,73,0
1,0,8010635,10,34,1
0,5,0,324,71,0
1,0,0,4,32,1
0,7,420,200,62,0
0,4,1993,74,19,0
0,4,155748,74,29,0
0,6,2604,98,48,0
1,0,0,1,102,1
1,5,0,14,28,1
1,5,8029411,83,50,1
0,8,0,52,35,0
1,5,0,83,54,1
0,3,1056076,92,27,0
0,3,149650,87,40,0
1,5,0,14,35,1
0,6,2580,44,46,0
1,5,0,21,72,1
1,3,0,6,120,1
0,2,0,12,35,0
1,5,0,21,66,1
0,3,47113,370,17,0
1,0,0,3,83,1
0,6,3231,269,116,0
0,4,222398,651,25,0
0,0,0,51,24,0
0,3,1498442,7,71,0
0,5,988,187,49,0
0,5,0,15,40,1
1,4,0,7,139,1
1,4,0,26,104,1
0,0,2573053,45,47,1
0,4,149536,302,26,0
0,3,326260,188,23,0
1,0,0,10,70,1
1,1,0,5,46,1
1,0,9532906,176,36,0
1,3,8448853,95,55,0
1,0,0,23,48,1
1,5,0,22,60,1
1,2,4669,4,46,1
0,0,0,14,33,1
1,3,5368952,39,51,0
1,4,1573850,0,50,1
1,0,0,61,82,1
0,4,725171,95,25,0
0,0,0,14,28,1
0,3,559790,406,24,0
1,5,0,0,53,1
0,5,65337,89,40,0
1,5,1449,72,60,0
1,0,0,237,26,1
0,5,25111,113,39,0
0,2,271260,103,43,1
0,3,0,32,33,1
1,4,9654314,0,77,1
0,3,573569,109,54,0
0,2,232843,13,22,0
0,5,7013301,152,33,0
1,0,0,0,88,1
1,5,0,21,42,1
0,2,0,2,29,0
1,2,0,5,72,1
1,5,0,21,46,1
0,7,1242,585,44,0
0,2,0,45,17,0
0,4,111353,39,23,0
0,6,5617,588,32,0
0,3,2320,613,41,0
1,0,0,13,40,1
0,5,3111,116,76,0
1,2,0,0,54,1
0,4,296491,14,17,0
1,0,0,7,183,1
0,4,128384,106,29,0
0,4,24244,85,57,0
1,0,0,32,36,1
0,2,2564568,50,74,0
1,5,11315,136,83,0
1,3,2073764,7,415,1
1,2,0,32,89,1
0,7,12,786,40,0
0,5,28448,86,61,0
0,0,0,162,34,0
0,2,25345,26,26,1
0,2,68131,51,20,0
0,2,0,65,19,0
1,2,2660343,56,80,1
1,3,2408885,34,33,1
1,3,748763,113,64,0
0,4,64145,11,26,0
0,7,4238,17,63,0
1,2,0,82,47,1
1,0,0,8,51,1
0,1,1821667,39,44,1
0,3,393068,239,17,0
1,10,1,10,83,1
0,1,4048517,45,73,0
0,4,926923,54,32,0
1,5,0,22,32,1
0,3,2347491,392,23,0
1,1,0,38,87,1
1,0,0,7,148,1
1,2,0,0,22,1
1,1,0,34,38,1
0,6,13188,148,142,0
0,1,0,29,29,0
0,2,140317,35,27,1
1,2,347993,67,24,1
1,0,8773367,4,51,1
0,6,65447,144,27,0
0,10,2,53,43,0
1,0,0,4,100,1
0,5,5020,31,52,0
1,5,0,21,65,1
0,4,121108,90,45,0
0,6,688,223,41,0
1,4,687389,47,103,0
1,1,0,10,70,1
0,6,1435,51,51,0
0,4,5090159,102,21,0
1,1,272316,103,46,1
0,2,2721799,42,56,0
0,5,26205,83,27,0
1,3,309153,6,140,1
1,0,0,6,27,0
1,0,0,0,53,1
1,1,23941,3,25,1
1,10,1,10,85,1
1,5,190163,18,58,0
1,2,0,17,48,1
0,7,12,363,55,0
0,2,1954246,122,20,0
0,5,89825,48,63,0
1,7,632751,0,47,1
1,3,847119,0,68,0
0,3,220637,33,30,0
1,2,48368,1,56,1
1,0,0,9,50,1
0,3,6331488,417,30,0
0,2,8469,5,54,1
1,1,104754,1,56,1
1,1,943419,12,21,1
0,3,2052316,25,30,0
0,4,9494,111,48,0
0,4,209388,192,51,0
1,10,173,45,47,0
1,0,0,50,39,1
0,3,127823,120,30,0
0,5,7962,144,46,0
1,0,5816617,4,124,1
0,7,603,101,62,0
0,2,0,71,22,0
1,5,0,22,59,1
1,5,0,21,63,1
0,2,1914295,74,27,0
1,4,51515,5,32,1
1,4,1988104,16,39,1
1,2,0,0,34,1
1,0,0,2,276,1
0,5,0,22,29,0
0,9,24,1,146,1
0,3,2357443,18,18,0
1,0,0,0,45,1
1,1,0,2,34,1
1,10,1,147,110,0
1,3,2336,332,43,0
0,4,769987,72,69,0
1,7,632751,0,47,1
1,3,10585494,0,49,0
1,0,0,85,39,1
0,3,0,26,28,0
0,5,14420,130,54,0
0,7,192,352,45,0
1,0,0,15,40,1
1,0,0,27,20,1
0,4,857832,284,75,0
1,4,0,26,137,1
1,3,6004191,612,57,0
1,1,0,15,54,1
0,6,12516,170,40,0
1,1,0,0,31,1
0,3,1396547,272,28,0
0,6,8175,420,57,0
1,3,41286,0,60,0
0,0,0,201,20,1
0,2,0,2,19,0
1,7,376,0,305,1
0,0,2734254,75,19,0
0,4,5804215,50,51,0
1,0,0,4,49,1
0,5,148,9,54,0
1,3,18263,1,461,1
1,7,340,19,48,0
0,5,7329,59,70,0
1,1,2114381,103,35,1
1,0,0,0,31,1
0,4,162125,204,66,0
0,4,40939,216,41,0
0,0,0,44,20,1
1,0,0,37,26,1
1,3,2336,62,76,0
0,4,3399875,56,57,0
1,2,0,22,114,1
1,0,0,0,36,1
1,0,0,11,48,1
1,4,1275030,90,43,0
1,3,83261,7,63,1
1,0,624558,65,38,1
1,0,0,0,36,1
1,5,37605,144,82,0
1,3,10421362,19,73,1
1,3,3899044,30,57,1
0,7,12,354,44,0
0,6,14931,0,74,0
0,3,3229766,73,27,0
1,4,0,21,36,1
0,5,201194,203,69,0
1,1,2728469,24,20,1
1,6,767,301,48,0
1,4,158382,684,45,0
1,0,0,46,107,1
0,5,46854,255,52,0
0,3,666195,84,27,0
0,2,0,280,25,0
1,7,625,83,46,0
1,7,632001,0,48,1
1,0,0,1,69,1
0,3,394683,73,86,0
0,6,684,130,42,0
1,0,0,0,34,1
1,0,0,59,96,1
0,5,0,163,38,0
0,0,0,11,131,1
0,6,690,96,44,0
0,10,1,1,189,0
0,6,10619,157,54,0
1,0,4464824,0,41,1
0,1,7064820,28,26,0
1,0,5707171,51,127,1
0,0,0,72,19,0
0,6,16425,0,133,0
1,0,0,11,44,1
0,3,837362,17,30,0
0,3,2272,838,42,0
0,2,0,139,71,0
0,10,2,55,56,0
1,0,5707171,51,129,1
1,0,0,0,36,1
1,0,5707171,51,119,1
0,3,265240,1054,24,0
0,6,151949,235,27,0
0,3,1473786,32,32,0
0,6,132,115,55,0
0,4,22053,0,92,0
0,10,1,29,44,1
1,2,8181278,57,84,1
1,5,1274,2,123,1
1,0,0,5,93,1
0,4,108393,108,28,0
0,10,2,53,47,0
1,3,0,185,50,1
1,0,0,0,80,1
1,2,0,147,60,1
1,2,0,56,49,1
0,9,3536,71,26,1
0,2,2597330,15,56,0
0,5,2190,129,47,0
1,3,18105,1,145,1
0,5,0,91,42,0
0,5,60397,191,39,0
1,5,0,14,29,1
1,0,0,49,137,1
1,5,0,13,64,1
1,10,2,39,56,0
1,0,0,1,64,1
1,0,0,1,68,1
0,5,1548,89,40,0
1,3,1443679,29,74,1
0,2,0,7,33,0
1,0,0,31,44,1
1,5,46214,475,64,0
0,7,256,189,42,0
0,4,46435,34,83,0
1,10,1,18,48,1
1,5,0,5,42,1
0,4,4606493,12,54,1
0,10,2,55,45,0
0,3,2462105,203,27,0
0,4,1906357,349,24,0
0,3,0,1,51,1
0,6,11052,143,109,0
0,7,631,123,63,0
0,3,940222,273,28,0
1,0,0,0,28,1
1,0,5697976,51,127,1
0,2,958398,96,20,0
1,0,0,4,52,1
0,5,282367,331,65,0
0,3,596512,0,90,0
0,7,285,17,98,0
1,0,6093988,38,138,1
1,8,0,0,34,1
1,0,0,13,70,1
1,3,0,24,35,1
1,5,899,116,49,1
0,0,0,52,23,0
0,6,8182,417,59,0
1,0,0,21,27,1
0,3,274501,26,29,0
1,2,0,0,135,0
1,0,0,0,40,1
1,0,9498326,29,45,1
0,3,1060251,0,48,0
1,3,6143932,0,30,1
1,4,0,26,119,1
0,4,24323,0,117,0
1,5,0,21,59,1
1,3,5630285,13,49,1
1,5,0,11,50,1
0,3,0,148,24,0
1,0,0,9,102,1
1,2,0,0,67,1
1,3,17964,1,40,1
1,0,0,503,243,1
0,5,0,90,30,0
0,7,12,616,47,0
0,3,2047297,24,59,0
0,5,14592,236,36,0
0,5,3805267,51,53,0
0,5,69911,123,54,0
0,5,3316,0,81,0
1,2,0,30,81,1
1,0,0,5,58,1
0,5,178841,332,37,0
1,0,0,5,79,1
1,2,428172,103,52,1
0,5,7882,20,43,0
1,0,0,4,80,1
1,0,0,120,235,1
1,1,0,0,62,1
1,5,60810,365,48,0
1,6,6446,104,80,0
1,2,0,75,37,1
1,0,0,19,33,1
0,5,62214,38,52,0
0,2,0,61,57,0
1,9,3514,7,21,1
1,0,0,0,436,1
0,5,0,71,34,0
0,0,0,1,72,1
0,4,527748,12,22,0
1,6,1355,30,31,0
1,5,0,33,52,1
1,0,0,4,56,1
1,0,0,31,54,1
1,3,17964,1,82,1
1,7,900,140,68,0
0,5,1372238,18,55,0
0,1,0,145,39,0
0,6,690,121,40,0
1,4,23368,24,48,1
1,7,309382,4,24,1
1,7,609,185,72,0
0,3,3926702,35,25,0
1,4,0,5,63,1
1,0,0,0,38,1
0,2,335899,244,32,0
0,0,0,15,85,1
0,2,1857815,288,27,0
1,0,0,0,55,1
1,2,0,56,73,1
0,3,124657,228,40,0
0,5,49305,93,61,0
0,4,259309,0,119,0
0,10,2,52,43,0
0,4,317915,0,56,0
0,10,63,25,27,0
1,1,1173481,27,71,1
0,5,66410,336,41,0
1,0,0,9,40,1
1,5,8307276,5,77,0
1,0,8262494,18,63,1
1,5,888250,116,62,0
1,6,9301,20,73,0
1,1,0,21,57,1
1,2,150140,0,52,1
0,3,2646678,56,23,0
1,2,0,5,33,0
0,3,7301451,33,65,0
0,2,646312,9,34,0
1,3,10313348,0,70,1
1,0,0,4,62,1
0,1,181624,20,29,0
0,2,0,14,32,0
0,6,1179,298,88,0
0,5,6416,40,63,0
0,10,1,15,30,0
1,2,2617839,6,73,1
1,5,7962,175,48,0
0,5,32,9,132,1
0,4,0,104,33,0
1,0,0,8,63,1
1,1,77586,47,39,1
1,0,0,27,49,1
1,5,0,16,35,1
1,0,5828815,4,134,1
0,5,293870,65,32,0
